,company,year,quarter,IQ_EBIT,IQ_TOTAL_OTHER_OPER,IQ_OPER_INC,IQ_TOTAL_REV,TARGET,IQ_AR,IQ_RE,IQ_TOTAL_ASSETS,IQ_CATEGORY
1511,IQ133103539,2016.0,Q4,-54.433,70.898,-54.433,16.465,14.255999999999998,0.43,-51.81399999999999,219.178,0.0
1512,IQ133201238,2009.0,Q4,1.478134,3.184298,1.478134,7.685375,8.486581,0.566399,1.085392,3.8243449999999997,0.0
1513,IQ133201238,2010.0,Q4,1.410232,4.036711,1.410232,8.486581,8.200847,0.778738,0.94296,3.829652,0.0
1514,IQ133201238,2011.0,Q4,1.135938,3.936989,1.135938,8.200847,8.007859,0.782415,0.9411149999999999,4.550609,0.0
1515,IQ133201238,2012.0,Q4,1.199311,3.876763,1.199311,8.007859,8.965488,0.673396,0.8604,4.555721,0.0
1516,IQ133201238,2013.0,Q4,1.484523,4.278846,1.484523,8.965488,8.922191999999999,0.652813,1.056509,5.105630000000001,0.0
1517,IQ133201238,2014.0,Q4,1.732011,4.459178,1.732011,8.922191999999999,9.202189,0.49845100000000003,1.227811,5.516704,0.0
1518,IQ133201238,2015.0,Q4,2.465807,3.8730160000000002,2.465807,9.202189,10.725612,0.501393,1.847488,5.504886,0.0
1519,IQ133201238,2016.0,Q4,2.146044,4.845234,2.146044,10.725612,10.981705999999999,0.595581,1.616174,6.161509,0.0
1520,IQ133771778,2011.0,Q4,0.9231729999999999,3.755988,0.9231729999999999,6.607483,7.764036,1.511591,0.129655,18.15448,0.0
1521,IQ133771778,2012.0,Q4,0.620791,4.083754,0.620791,7.764036,9.029955000000001,1.1011959999999998,0.098799,14.944254999999998,0.0
1522,IQ133771778,2013.0,Q4,1.015694,5.773246,1.015694,9.029955000000001,10.429894,1.706694,0.101248,14.134215,0.0
1523,IQ133771778,2014.0,Q4,2.6291290000000003,5.89582,2.6291290000000003,10.429894,10.037365,1.8897950000000001,0.369657,13.479125,0.0
1524,IQ133771778,2015.0,Q4,2.606005,5.4523779999999995,2.606005,10.037365,13.463457,1.589422,1.677283,12.98029,0.0
1525,IQ133771778,2016.0,Q4,3.12418,8.735011,3.12418,13.463457,25.38064,3.156478,3.6413339999999996,61.154724,0.0
1526,IQ13466111,2009.0,Q4,-1.70177,13.345661999999999,-1.70177,13.122097,12.942239,0.595247,-32.296659999999996,14.485803,0.0
1527,IQ13466111,2010.0,Q4,-0.946199,12.40842,-0.946199,12.942239,12.854007000000001,0.508322,-26.262835,16.731087,0.0
1528,IQ13466111,2011.0,Q4,-0.802808,12.296225,-0.802808,12.854007000000001,12.406144,0.705439,-24.178219,15.102120000000001,0.0
1529,IQ13466111,2012.0,Q4,-0.072778,11.188117,-0.072778,12.406144,12.487774,0.560706,-16.930454,14.263081,0.0
1530,IQ135296,2004.0,Q3,-2.217114,3.782421,-2.217114,3.5163510000000002,7.720575999999999,1.122667,-33.15214,9.127279,0.0
1531,IQ135296,2005.0,Q3,-0.267656,4.590379,-0.267656,7.720575999999999,10.144875,1.432069,-33.486874,10.088159,0.0
1532,IQ135296,2006.0,Q3,0.260467,5.076453,0.260467,10.144875,9.193999999999999,1.443131,-33.289684,11.473031,0.0
1533,IQ135296,2007.0,Q3,-1.8230000000000002,5.688,-1.8230000000000002,9.193999999999999,7.0089999999999995,0.7859999999999999,-35.545,10.443,0.0
1534,IQ135296,2008.0,Q3,-3.174,5.497000000000001,-3.174,7.0089999999999995,8.4,1.236,-38.945,10.481,0.0
1535,IQ135296,2009.0,Q3,-4.0360000000000005,8.187000000000001,-4.0360000000000005,8.4,5.55,0.912,-43.338,6.202000000000001,0.0
1536,IQ135296,2010.0,Q4,-3.415,4.939,-3.415,5.55,4.615,0.62,-47.04600000000001,5.1610000000000005,0.0
1537,IQ135296,2011.0,Q4,-2.549,2.958,-2.549,4.615,6.1370000000000005,0.76,-49.644,3.551,0.0
1538,IQ135296,2012.0,Q4,-1.925,2.487,-1.925,6.1370000000000005,8.229,1.469,-51.762,3.912,0.0
1539,IQ135296,2013.0,Q4,-2.947,2.542,-2.947,8.229,9.937999999999999,1.349,-54.843,5.117,0.0
1540,IQ135296,2014.0,Q4,-2.3680000000000003,3.372,-2.3680000000000003,9.937999999999999,16.886,2.184,-57.368,5.146,0.0
1541,IQ135296,2015.0,Q4,-1.36,3.964,-1.36,16.886,23.146,2.498,-58.901,5.925,0.0
1542,IQ135296,2016.0,Q4,1.89,4.051,1.89,23.146,24.595,3.7939999999999996,-57.188,7.761,0.0
1543,IQ1353135,2005.0,Q1,0.394687,2.001054,0.394687,3.848731,3.9802660000000003,0.282466,-0.287842,6.092169,0.0
1544,IQ1353135,2006.0,Q1,0.243058,1.9972869999999998,0.243058,3.9802660000000003,4.127287,0.388004,-0.23071599999999998,7.128153999999999,0.0
1545,IQ1353135,2007.0,Q1,0.145925,2.032377,0.145925,4.127287,5.308698000000001,0.41707,-0.332617,6.71663,0.0
1546,IQ1353135,2008.0,Q1,0.582335,2.215574,0.582335,5.308698000000001,6.478292,0.6692100000000001,-0.046456,8.440472,0.0
1547,IQ1353135,2009.0,Q1,0.159321,2.87072,0.159321,6.478292,7.523952,0.633588,-0.155748,8.97284,0.0
1548,IQ1353135,2010.0,Q1,0.260832,2.905179,0.260832,7.523952,8.700472,0.747082,0.160687,9.513010000000001,0.0
1549,IQ1353135,2011.0,Q1,0.390386,3.342636,0.390386,8.700472,9.083105999999999,0.771502,0.61547,9.067708,0.0
1550,IQ1353135,2012.0,Q1,0.274602,3.6628519999999996,0.274602,9.083105999999999,9.107763,0.797929,1.121738,8.102443,0.0
1551,IQ1353135,2013.0,Q1,0.022137999999999998,3.965429,0.022137999999999998,9.107763,4.678818,0.547718,1.281056,8.055012,0.0
1552,IQ1353135,2014.0,Q4,-0.7602140000000001,2.39499,-0.7602140000000001,4.678818,8.269971,0.855157,1.461147,7.063435000000001,0.0
1553,IQ1353135,2015.0,Q4,0.532675,3.96536,0.532675,8.269971,8.800022,0.717349,1.924563,8.472008,0.0
1554,IQ135579,2004.0,Q4,4.570612000000001,53.284172,4.570612000000001,90.76765400000001,99.751976,23.880644,15.880158999999999,102.35376,0.0
1555,IQ135579,2005.0,Q4,6.642824000000001,53.904095,6.642824000000001,99.751976,112.138695,27.392840000000003,19.221552,136.53777,0.0
1556,IQ135579,2006.0,Q4,11.271189,59.26568,11.271189,112.138695,139.3444,31.70468,28.437962,155.8521,0.0
1557,IQ135579,2007.0,Q4,16.73697,69.88684,16.73697,139.3444,193.8036,39.39638,39.67757,208.51523999999998,0.0
1558,IQ135579,2008.0,Q4,27.17875,93.693275,27.17875,193.8036,183.36307,62.300422999999995,56.105865,297.86908,0.0
1559,IQ135579,2009.0,Q4,26.192818,89.781525,26.192818,183.36307,212.20772999999997,44.294253999999995,65.96951999999999,299.68622,0.0
1560,IQ135579,2010.0,Q4,33.954370000000004,103.79283000000001,33.954370000000004,212.20772999999997,226.14484,44.497856,87.90847,367.03387000000004,0.0
1561,IQ135579,2011.0,Q4,35.590942,104.79946,35.590942,226.14484,232.60332000000002,45.844814,80.49919,399.83923,0.0
1562,IQ135579,2012.0,Q4,30.818537,114.047844,30.818537,232.60332000000002,251.49277999999998,48.264675,93.21115,441.52227999999997,0.0
1563,IQ135579,2013.0,Q4,35.061268,124.88677,35.061268,251.49277999999998,256.301,56.972680000000004,117.1504,586.88226,0.0
1564,IQ135579,2014.0,Q4,31.0332,130.4584,31.0332,256.301,298.7779,67.90465,127.14785,604.3561,0.0
1565,IQ135579,2015.0,Q4,39.641693,131.96935,39.641693,298.7779,417.41702000000004,71.65434,14.151172,669.12177,0.0
1566,IQ135579,2016.0,Q4,49.614334,200.76064,49.614334,417.41702000000004,511.17258,86.84603,204.47551,1072.4536,0.0
1567,IQ1361343,2005.0,Q1,-1.289398,9.556233,-1.289398,16.701271,20.677395,6.450519,-1.479019,24.970148000000002,0.0
1568,IQ1361343,2006.0,Q1,1.444663,9.888674,1.444663,20.677395,22.337587,8.021115,0.865268,24.822886999999998,0.0
1569,IQ1361343,2007.0,Q1,1.3565530000000001,10.553383,1.3565530000000001,22.337587,27.939013,8.415929,0.8937209999999999,24.027160000000002,0.0
1570,IQ1361343,2008.0,Q1,2.248443,12.091555,2.248443,27.939013,35.01051,9.005722,2.124946,28.880777000000002,0.0
1571,IQ1361343,2009.0,Q1,2.945968,14.557205999999999,2.945968,35.01051,30.913319,9.005533999999999,4.726922,40.20817,0.0
1572,IQ1361343,2010.0,Q1,-1.590722,14.228784,-1.590722,30.913319,34.12938,8.057504,3.21908,42.20802,0.0
1573,IQ1361343,2011.0,Q1,0.17986400000000002,14.698137,0.17986400000000002,34.12938,30.323567999999998,6.5947770000000006,2.758057,43.029841999999995,0.0
1574,IQ1361343,2012.0,Q1,0.416231,14.617357,0.416231,30.323567999999998,29.397254999999998,7.532964999999999,1.574991,39.88916,0.0
1575,IQ1361343,2013.0,Q1,0.099839,14.105376999999999,0.099839,29.397254999999998,28.80428,8.00089,1.316886,44.639877,0.0
1576,IQ1361343,2014.0,Q1,1.8671349999999998,13.236697,1.8671349999999998,28.80428,29.615025,6.1480760000000005,3.083402,43.358803,0.0
1577,IQ1361343,2015.0,Q1,2.729731,13.49874,2.729731,29.615025,36.065773,5.175161,4.745897,43.873074,0.0
1578,IQ1361343,2016.0,Q1,5.423242,15.083264000000002,5.423242,36.065773,42.464523,7.461157000000001,9.531488000000001,57.13052,0.0
1579,IQ13694714,2009.0,Q4,0.30151500000000003,5.5052330000000005,0.30151500000000003,32.215908,30.396946000000003,8.033306,0.14810299999999998,20.365122,0.0
1580,IQ13694714,2010.0,Q4,0.9065120000000001,4.861898,0.9065120000000001,30.396946000000003,28.467688,8.963486999999999,0.381355,20.10546,0.0
1581,IQ13694714,2011.0,Q4,0.980283,4.4904,0.980283,28.467688,24.594929,9.100022000000001,0.44885600000000003,20.800176999999998,0.0
1582,IQ13694714,2012.0,Q4,0.968634,3.743221,0.968634,24.594929,22.773096,6.706631,0.653816,17.522837,0.0
1583,IQ13694714,2013.0,Q4,0.29065599999999997,3.804901,0.29065599999999997,22.773096,24.634375,6.419669,0.126379,17.627388,0.0
1584,IQ13694714,2014.0,Q4,0.660528,3.8776669999999998,0.660528,24.634375,27.874823,7.299974000000001,0.36356700000000003,16.526176,0.0
1585,IQ13694714,2015.0,Q4,0.30607199999999996,4.557874,0.30607199999999996,27.874823,34.898937,9.160689999999999,-0.6641859999999999,25.304094,0.0
1586,IQ13694714,2016.0,Q4,0.524824,5.446619,0.524824,34.898937,56.041830000000004,16.630226,-0.495859,41.3779,0.0
1587,IQ13717576,2015.0,Q4,-3.7932040000000002,4.7686,-3.7932040000000002,1.224859,46.86962,0.73177,-3.154627,4.493091000000001,0.0
1588,IQ13717576,2016.0,Q4,18.158499,24.402262,18.158499,46.86962,103.14936999999999,11.364481,13.269549,63.2482,0.0
1589,IQ137247448,2011.0,Q4,-0.6655810000000001,0.8707440000000001,-0.6655810000000001,0.329423,0.795367,0.100427,-0.9558049999999999,1.4675690000000001,0.0
1590,IQ137247448,2013.0,Q4,-1.28166,1.7117930000000001,-1.28166,0.795367,2.262581,0.07273099999999999,-1.849162,1.7881470000000002,0.0
1591,IQ137247448,2014.0,Q4,-0.727632,2.370507,-0.727632,2.262581,4.29566,0.374461,-2.840071,1.7595419999999997,0.0
1592,IQ137247448,2015.0,Q4,0.452219,3.0755049999999997,0.452219,4.29566,6.103413,0.439751,-2.910282,2.274423,0.0
1593,IQ137247448,2016.0,Q4,0.203447,3.6973540000000003,0.203447,6.103413,5.041708,0.9195700000000001,-2.839759,4.138453,0.0
1594,IQ137565702,2008.0,Q4,1.31659,44.628128000000004,1.31659,128.94107,139.2238,29.516281,0.39138,62.655468000000006,0.0
1595,IQ137565702,2009.0,Q4,7.748174000000001,44.741946999999996,7.748174000000001,139.2238,141.61441000000002,30.991515999999997,4.815489,69.71255,0.0
1596,IQ137565702,2010.0,Q4,11.729949000000001,49.187763000000004,11.729949000000001,141.61441000000002,143.3639,29.329945000000002,8.059494,91.26855,0.0
1597,IQ137565702,2011.0,Q4,9.122725,51.820766,9.122725,143.3639,143.32927,30.694972999999997,6.073224,118.06549,0.0
1598,IQ137565702,2012.0,Q4,10.861198,50.849205,10.861198,143.32927,152.76695,28.139879999999998,7.483552,119.04858,0.0
1599,IQ137565702,2013.0,Q4,11.805287,54.13515,11.805287,152.76695,153.43507,29.836640999999997,8.336912,125.51669,0.0
1600,IQ137565702,2014.0,Q4,7.846117,55.547043,7.846117,153.43507,159.0144,34.08718,5.683333,129.47208,0.0
1601,IQ137565702,2015.0,Q4,11.503293,58.959538,11.503293,159.0144,195.27286,32.672416999999996,8.125200999999999,140.10924,0.0
1602,IQ137565702,2016.0,Q4,15.423159,71.7554,15.423159,195.27286,216.91281,39.395615,10.672846,193.7108,0.0
1603,IQ137746,2012.0,Q4,-0.040168,1.181965,-0.040168,1.504247,2.408573,0.360099,-0.375321,2.8201,0.0
1604,IQ137746,2013.0,Q4,-0.051942999999999996,1.853694,-0.051942999999999996,2.408573,3.684164,0.373152,-0.545519,2.8052639999999998,0.0
1605,IQ137746,2014.0,Q4,0.324169,2.440252,0.324169,3.684164,5.8988879999999995,0.8365520000000001,-0.192188,3.5872559999999996,0.0
1606,IQ137746,2015.0,Q4,0.244984,3.920258,0.244984,5.8988879999999995,9.842394,1.130279,-0.07715599999999999,3.9167870000000002,0.0
1607,IQ138411,2009.0,Q4,1.48376,0.9091,1.48376,2.3928599999999998,1.151899,0.511876,3.006199,4.127197,0.0
1608,IQ138411,2010.0,Q2,0.704543,0.44735600000000003,0.704543,1.151899,4.134241,0.8953129999999999,3.302056,4.698992,0.0
1609,IQ138411,2011.0,Q2,2.099944,0.8816940000000001,2.099944,4.134241,2.5825560000000003,1.268858,0.16349,3.368993,0.0
1610,IQ138411,2012.0,Q1,1.241529,0.66132,1.241529,2.5825560000000003,3.163061,1.320523,0.9965450000000001,2.784398,0.0
1611,IQ138411,2013.0,Q1,1.315274,1.285785,1.315274,3.163061,2.878474,1.2077120000000001,1.8738970000000001,3.742551,0.0
1612,IQ138411,2014.0,Q1,1.330808,1.129019,1.330808,2.878474,2.611198,1.062134,2.665388,4.227099,0.0
1613,IQ138411,2015.0,Q1,1.1411069999999999,0.9559860000000001,1.1411069999999999,2.611198,2.198937,1.031264,3.098419,4.479144,0.0
1614,IQ138411,2016.0,Q1,-0.14135899999999998,1.3129309999999998,-0.14135899999999998,2.198937,2.491207,0.924644,3.245402,4.7636199999999995,0.0
1615,IQ138460,2004.0,Q4,-0.5017050000000001,3.9168769999999995,-0.5017050000000001,7.142672,8.651214,2.782737,-1.5934540000000001,11.790921,0.0
1616,IQ138460,2005.0,Q4,0.603021,3.6898440000000003,0.603021,8.651214,6.297025,1.450704,-0.8731909999999999,12.399622,0.0
1617,IQ138460,2006.0,Q4,-0.703172,3.486958,-0.703172,6.297025,6.81555,0.9564469999999999,-1.589576,10.734369000000001,0.0
1618,IQ138460,2007.0,Q4,-0.930918,3.102845,-0.930918,6.81555,7.630967,0.88684,7.141781,15.401117999999999,0.0
1619,IQ138460,2008.0,Q4,-0.901185,4.118149,-0.901185,7.630967,5.104429,1.009846,8.548327,18.059755,0.0
1620,IQ138460,2009.0,Q4,-2.594745,3.9865760000000003,-2.594745,5.104429,8.095578999999999,0.857339,5.2686720000000005,13.347624,0.0
1621,IQ138460,2010.0,Q4,1.695948,3.5811599999999997,1.695948,8.095578999999999,4.865476,4.196802,5.924713,14.423237,0.0
1622,IQ138460,2011.0,Q4,-1.4398739999999999,3.316764,-1.4398739999999999,4.865476,4.364412000000001,0.976584,4.1814,11.828526,0.0
1623,IQ138460,2012.0,Q4,-2.170269,3.5364089999999995,-2.170269,4.364412000000001,2.450304,0.324407,0.6168859999999999,10.059178999999999,0.0
1624,IQ141948818,2015.0,Q4,0.585203,2.341508,0.585203,2.9338900000000003,3.658295,0.30335,1.4416639999999998,25.007042000000002,0.0
1625,IQ141948818,2016.0,Q4,0.672004,2.977316,0.672004,3.658295,4.22242,0.425785,1.257906,29.36454,0.0
1626,IQ142435886,2011.0,Q4,0.06555599999999999,3.836217,0.06555599999999999,5.19735,6.838754,2.144995,0.08791399999999999,8.037009,0.0
1627,IQ142435886,2012.0,Q4,0.108678,4.330723,0.108678,6.838754,15.001803,2.334077,0.081174,9.660799,0.0
1628,IQ142435886,2016.0,Q4,0.595517,9.385583,0.595517,15.001803,17.505835,3.560201,0.090941,22.998413,0.0
1629,IQ142892886,2004.0,Q4,0.11019300000000001,0.28067600000000004,0.11019300000000001,1.186687,0.6192,0.061735000000000005,0.128113,2.6247409999999998,0.0
1630,IQ142892886,2006.0,Q4,-0.16284200000000001,0.782042,-0.16284200000000001,0.6192,0.740708,0.131892,-0.008981,4.218764,0.0
1631,IQ142892886,2007.0,Q4,-0.124003,0.864711,-0.124003,0.740708,0.584715,0.149172,-0.121468,5.461704,0.0
1632,IQ142892886,2008.0,Q4,-0.22746599999999997,0.812181,-0.22746599999999997,0.584715,3.1145669999999996,0.119834,-0.243286,6.392303,0.0
1633,IQ142892886,2009.0,Q4,-0.444694,0.837823,-0.444694,3.1145669999999996,2.276053,0.11765999999999999,0.617147,3.506508,0.0
1634,IQ142892886,2010.0,Q4,-0.062165,0.931665,-0.062165,2.276053,2.776284,0.125374,0.572878,3.7304559999999998,0.0
1635,IQ142892886,2011.0,Q4,0.20528200000000002,0.98974,0.20528200000000002,2.776284,2.843315,0.114175,0.672409,4.260209,0.0
1636,IQ142892886,2015.0,Q4,-0.016536000000000002,1.172512,-0.016536000000000002,2.843315,19.951696,0.156804,1.4235659999999999,3.59614,0.0
1637,IQ146035119,2010.0,Q4,1.468641,3.309675,1.468641,22.279660999999997,19.341105,2.159716,-0.109876,4.20034,0.0
1638,IQ146035119,2011.0,Q4,0.255977,3.051445,0.255977,19.341105,22.824781,2.562382,0.682966,4.872724,0.0
1639,IQ146035119,2012.0,Q4,1.02919,3.2801839999999998,1.02919,22.824781,26.410666,3.210477,0.48478000000000004,6.096329,0.0
1640,IQ146035119,2013.0,Q4,1.0589950000000001,3.6693550000000004,1.0589950000000001,26.410666,29.422886,4.116403,1.00439,7.444681,0.0
1641,IQ146035119,2014.0,Q4,1.161059,4.132089,1.161059,29.422886,32.58619,4.761246,1.6547459999999998,8.157148,0.0
1642,IQ146035119,2015.0,Q4,1.249369,4.742369999999999,1.249369,32.58619,29.09982,5.402896,1.475909,8.974274000000001,0.0
1643,IQ146035119,2016.0,Q4,0.494518,4.711166,0.494518,29.09982,28.489420000000003,3.534207,1.608099,8.191773,0.0
1644,IQ146287753,2004.0,Q4,0.11707000000000001,4.243615,0.11707000000000001,5.814291000000001,5.913718,0.8297950000000001,-0.373553,8.9258,0.0
1645,IQ146287753,2005.0,Q4,0.24066300000000002,4.326293,0.24066300000000002,5.913718,6.032072,1.2094040000000001,-0.500306,6.26815,0.0
1646,IQ146287753,2006.0,Q4,0.155978,4.521841,0.155978,6.032072,6.656762,0.9651040000000001,-0.45991899999999997,6.547847,0.0
1647,IQ146287753,2007.0,Q4,-0.686886,5.796568,-0.686886,6.656762,8.225754,1.0100129999999998,-0.45612299999999995,7.28112,0.0
1648,IQ146287753,2008.0,Q4,-1.260782,8.280216000000001,-1.260782,8.225754,9.702463999999999,0.557754,-1.357874,7.875744999999999,0.0
1649,IQ146287753,2009.0,Q4,0.099388,8.065832,0.099388,9.702463999999999,10.410312,1.683859,-1.161634,8.363147999999999,0.0
1650,IQ146287753,2010.0,Q4,0.066015,8.67033,0.066015,10.410312,10.29571,0.7119979999999999,-1.066751,6.963902,0.0
1651,IQ146287753,2011.0,Q4,-0.512655,9.058946,-0.512655,10.29571,10.225321000000001,0.605869,-1.6859439999999999,7.650962,0.0
1652,IQ146287753,2012.0,Q4,-0.19689700000000002,8.7758,-0.19689700000000002,10.225321000000001,10.354925,0.729326,-1.8581400000000001,6.920717,0.0
1653,IQ146287753,2013.0,Q4,0.43445,8.163258,0.43445,10.354925,9.781403,0.9891909999999999,-1.9042,7.198653999999999,0.0
1654,IQ146287753,2014.0,Q4,1.12151,6.839613000000001,1.12151,9.781403,9.122702,1.101805,-1.431127,7.241747,0.0
1655,IQ146287753,2015.0,Q4,0.905696,6.528834,0.905696,9.122702,10.033261999999999,0.841443,0.271179,7.835227000000001,0.0
1656,IQ146287753,2016.0,Q4,0.763729,7.233086,0.763729,10.033261999999999,9.233392,0.946616,0.635193,8.987673,0.0
1657,IQ156830295,2015.0,Q4,0.510933,2.1148689999999997,0.510933,3.4382940000000004,4.371738,1.188774,0.501684,4.650357,0.0
1658,IQ156830295,2016.0,Q4,0.386184,2.7659700000000003,0.386184,4.371738,5.354532,1.507458,0.556712,5.90469,0.0
1659,IQ159302,2005.0,Q1,-11.882916,12.359051,-11.882916,0.832834,7.756251,0.008026,-38.55527,9.019753999999999,0.0
1660,IQ159302,2006.0,Q4,-2.1625229999999998,9.918774,-2.1625229999999998,7.756251,8.836457000000001,0.009156000000000001,-54.694942000000005,4.874866,0.0
1661,IQ159302,2007.0,Q4,-12.88594,21.722397,-12.88594,8.836457000000001,6.009375,0.060124000000000004,-63.333447,10.271453999999999,0.0
1662,IQ159581,2004.0,Q1,-0.5720000000000001,9.491,-0.5720000000000001,22.434,22.651999999999997,0.58,-8.666,21.49,0.0
1663,IQ159581,2005.0,Q1,0.287,8.646,0.287,22.651999999999997,22.948,0.5479999999999999,-8.732000000000001,11.729000000000001,0.0
1664,IQ159581,2006.0,Q1,0.772,8.139,0.772,22.948,26.425,0.5429999999999999,-7.0360000000000005,43.086999999999996,0.0
1665,IQ159581,2007.0,Q1,1.1,9.777000000000001,1.1,26.425,30.022,1.078,-5.922000000000001,65.736,0.0
1666,IQ159581,2008.0,Q1,1.517,11.562000000000001,1.517,30.022,31.212,1.093,-5.294,19.09,0.0
1667,IQ159581,2009.0,Q1,2.2159999999999997,11.550999999999998,2.2159999999999997,31.212,30.334,0.818,-3.0780000000000003,24.843000000000004,0.0
1668,IQ159581,2010.0,Q1,1.2990000000000002,12.279000000000002,1.2990000000000002,30.334,29.714000000000002,1.216,-2.048,12.103,0.0
1669,IQ159581,2011.0,Q1,0.753,12.489,0.753,29.714000000000002,28.668000000000003,0.868,-1.026,11.013,0.0
1670,IQ159581,2012.0,Q1,0.5479999999999999,12.189,0.5479999999999999,28.668000000000003,27.368000000000002,0.539,-0.478,9.748,0.0
1671,IQ159581,2013.0,Q1,0.804,11.365,0.804,27.368000000000002,27.743000000000002,0.813,0.326,9.396,0.0
1672,IQ159581,2014.0,Q1,0.386,11.925,0.386,27.743000000000002,27.655,1.057,0.597,13.948,0.0
1673,IQ159581,2015.0,Q1,1.406,11.105,1.406,27.655,28.729,0.86,2.003,17.207,0.0
1674,IQ159581,2016.0,Q1,1.85,11.373,1.85,28.729,21.962,0.46799999999999997,4.579,22.833000000000002,0.0
1675,IQ1657242,2003.0,Q4,2.3169999999999997,7.053999999999999,2.3169999999999997,31.185,24.261,3.41,-0.055,21.625999999999998,0.0
1676,IQ1657242,2004.0,Q4,1.203,6.28,1.203,24.261,18.942,2.825,0.077,17.182000000000002,0.0
1677,IQ1657242,2005.0,Q4,-1.443,4.8260000000000005,-1.443,18.942,27.25,2.5980000000000003,-2.057,14.765,0.0
1678,IQ1657242,2007.0,Q2,0.961,6.303,0.961,27.25,17.88,2.608,-2.356,13.64,0.0
1679,IQ1657242,2008.0,Q2,0.902,4.317,0.902,17.88,19.792,3.0810000000000004,-2.463,13.527000000000001,0.0
1680,IQ1657242,2009.0,Q2,2.099,4.137,2.099,19.792,18.615,2.864,-0.555,14.03,0.0
1681,IQ1657242,2010.0,Q2,1.339,4.3,1.339,18.615,19.673,3.003,0.11900000000000001,13.425999999999998,0.0
1682,IQ1657242,2011.0,Q2,1.3880000000000001,4.55,1.3880000000000001,19.673,19.894000000000002,3.5189999999999997,0.263,11.613,0.0
1683,IQ1657242,2012.0,Q2,1.339,4.4830000000000005,1.339,19.894000000000002,21.156999999999996,3.377,0.94,10.895999999999999,0.0
1684,IQ1657242,2013.0,Q2,1.3419999999999999,4.829,1.3419999999999999,21.156999999999996,20.956,2.804,1.864,9.78,0.0
1685,IQ1657242,2014.0,Q2,1.4069999999999998,4.99,1.4069999999999998,20.956,21.308000000000003,3.042,2.875,9.258,0.0
1686,IQ1657242,2015.0,Q2,1.922,4.607,1.922,21.308000000000003,22.038,3.023,4.333,9.555,0.0
1687,IQ1657242,2016.0,Q2,2.374,4.705,2.374,22.038,23.029,2.855,6.218999999999999,10.777000000000001,0.0
1688,IQ1782116,2007.0,Q3,2.456657,66.68698,2.456657,125.75698999999999,117.95262,27.570936,-41.902718,73.961365,0.0
1689,IQ1782116,2008.0,Q3,-0.33708899999999997,65.568535,-0.33708899999999997,117.95262,166.22772,31.766272999999998,-35.888884999999995,81.82793000000001,0.0
1690,IQ1782116,2009.0,Q3,16.716307,83.64553000000001,16.716307,166.22772,180.96239,35.023509999999995,-28.80438,99.29026999999999,0.0
1691,IQ1782116,2010.0,Q3,35.876595,66.93972,35.876595,180.96239,172.77525,47.888226,-2.306835,138.96018999999998,0.0
1692,IQ1782116,2011.0,Q3,17.308659,82.24665999999999,17.308659,172.77525,174.83698,40.14205,3.075413,141.08113,0.0
1693,IQ1782116,2012.0,Q3,14.360582,91.617615,14.360582,174.83698,201.87712,46.832798,9.311117999999999,174.39488,0.0
1694,IQ1782116,2013.0,Q3,16.402395000000002,106.14953,16.402395000000002,201.87712,189.27003,57.082783,16.54451,208.09166000000002,0.0
1695,IQ1782116,2014.0,Q3,14.953979,95.80474,14.953979,189.27003,202.65501,50.196697,18.903118,195.4038,0.0
1696,IQ1782116,2015.0,Q3,16.813122,98.82106,16.813122,202.65501,223.32231000000002,60.558804,25.44868,209.8325,0.0
1697,IQ1782116,2016.0,Q3,-1.336267,123.363846,-1.336267,223.32231000000002,243.01231,56.366640000000004,23.717875,240.96396000000001,0.0
1698,IQ183299310,2013.0,Q4,0.172244,2.948861,0.172244,4.306696,4.304276,1.280068,-1.207075,7.425307000000001,0.0
1699,IQ183299310,2014.0,Q4,0.471549,2.8805650000000003,0.471549,4.304276,4.645425,0.9209,-0.85765,15.361172,0.0
1700,IQ183299310,2015.0,Q4,0.084633,3.272958,0.084633,4.645425,7.325753,1.287207,-0.683509,15.199507,0.0
1701,IQ183314894,2003.0,Q4,0.9896389999999999,2.289012,0.9896389999999999,3.881383,3.511887,0.22999,0.654634,2.465087,0.0
1702,IQ183314894,2004.0,Q4,1.234669,1.9655200000000002,1.234669,3.511887,3.532507,0.395099,1.2443309999999999,3.055266,0.0
1703,IQ183314894,2005.0,Q4,1.212947,1.939228,1.212947,3.532507,3.841558,0.298063,0.943292,2.682235,0.0
1704,IQ183314894,2006.0,Q4,1.092434,2.261487,1.092434,3.841558,5.028039,0.293743,0.783247,2.799179,0.0
1705,IQ183314894,2007.0,Q4,1.486703,2.6776619999999998,1.486703,5.028039,6.120724,0.451456,1.1111739999999999,3.061208,0.0
1706,IQ183314894,2008.0,Q4,1.5608950000000001,4.00138,1.5608950000000001,6.120724,6.148224,0.351907,1.169907,4.200568,0.0
1707,IQ183314894,2009.0,Q4,1.705959,4.151331,1.705959,6.148224,7.641314,0.255619,1.250664,3.821831,0.0
1708,IQ183314894,2010.0,Q4,1.7017970000000002,4.808314,1.7017970000000002,7.641314,7.121333,0.724658,1.316001,3.956924,0.0
1709,IQ183314894,2011.0,Q4,1.6474970000000002,5.2487129999999995,1.6474970000000002,7.121333,7.839625,0.24507600000000002,1.238784,3.5722339999999995,0.0
1710,IQ183314894,2012.0,Q4,2.324507,5.141318,2.324507,7.839625,8.912144,0.28423400000000004,0.10970999999999999,4.05208,0.0
